1.0,2021-05-19 11:53:00,2021-05-19 15:59:00
1.0,2021-05-19 16:15:00,2021-05-19 16:58:00
1.0,2021-05-19 17:29:00,2021-05-19 18:52:00
1.0,2021-05-20 11:16:00,2021-05-20 18:26:00
1.0,2021-05-21 14:11:00,2021-05-21 18:41:00
1.0,2021-05-24 11:20:00,2021-05-24 17:20:00
1.0,2021-05-25 10:54:00,2021-05-25 17:54:00
1.0,2021-05-26 09:25:00,2021-05-26 17:33:00
1.0,2021-05-27 10:21:00,2021-05-27 17:43:00
1.0,2021-05-28 11:18:00,2021-05-28 14:56:00
