1.0,2023-11-29 11:05:00,2023-11-29 18:05:00
1.0,2023-11-30 12:17:00,2023-11-30 18:29:00
1.0,2023-12-01 11:01:00,2023-12-01 14:01:00
1.0,2023-12-04 11:07:00,2023-12-04 17:07:00
1.0,2023-12-05 10:49:00,2023-12-05 14:37:00
1.0,2023-12-07 10:42:00,2023-12-07 17:42:00
1.0,2023-12-08 10:41:00,2023-12-08 15:41:00
1.0,2023-12-08 16:03:00,2023-12-08 18:03:00
